SourceType,SourceDesc,SourceProvider,DataProcessingType,SiteName,SearchTypeDesc,SourcePrimaryKey,StartDate,FinishDate,StartTime,FinishTime,DurationInMinutes,AreaInM2,LengthInKm,LocationName,ManagementCategory,Y,X,ProjectionReference,PositionalAccuracyInM,SurveyComments,SpNo,TaxonID,ScientificName,Breeding,Count,UnitOfMeasurement,UnitType,SightingComments
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP02,Fixed route search,Southern rufous scrub-bird New England_RSBKP02-9,16/11/2012,,,,30,,1,Kilprotay2,Unknown,6619952,454127,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-1,24/11/2010,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-10,12/02/2013,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-2,15/12/2010,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-3,21/12/2010,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-4,19/10/2011,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-5,2/11/2011,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-6,19/11/2011,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-7,20/11/2011,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-8,16/10/2012,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKP01,Fixed route search,Southern rufous scrub-bird New England_RSBKP01-9,16/11/2012,,,,30,,1,Kilprotay1,Unknown,6620489,454850,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-1,24/11/2010,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-10,7/02/2013,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-2,28/11/2010,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-3,15/12/2010,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-4,21/12/2010,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-5,19/10/2011,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-6,2/11/2011,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-7,9/11/2011,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-8,16/10/2012,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK02,Fixed route search,Southern rufous scrub-bird New England_RSBKK02-9,16/11/2012,,,,30,,1,Killiekrankie2,Unknown,6620821,455534,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-1,24/11/2010,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-10,7/02/2013,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-2,28/11/2010,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-3,15/12/2010,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-4,21/12/2010,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-5,19/10/2011,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-6,2/11/2011,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-7,9/11/2011,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-8,16/10/2012,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK03,Fixed route search,Southern rufous scrub-bird New England_RSBKK03-9,16/11/2012,,,,30,,1,Killiekrankie3,Unknown,6620828,455589,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-1,22/09/2011,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-10,12/02/2013,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-2,19/10/2011,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-3,2/11/2011,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-4,9/11/2011,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-5,19/11/2011,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-6,20/11/2011,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-7,16/10/2012,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-8,16/11/2012,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBKK01,Fixed route search,Southern rufous scrub-bird New England_RSBKK01-9,7/02/2013,,,,30,,1,Killiekrankie1,Unknown,6621071,455971,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-1,4/11/2010,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-10,7/02/2013,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-2,24/11/2010,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-3,1/12/2010,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-4,8/12/2010,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-5,22/09/2011,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-6,2/11/2011,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-7,9/11/2011,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-8,19/11/2011,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB01,Fixed route search,Southern rufous scrub-bird New England_RSBBB01-9,16/11/2012,,,,30,,1,Bellbucca1,Unknown,6623805,459530,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,2,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-1,8/12/2010,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-10,12/02/2013,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-2,15/12/2010,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-3,21/12/2010,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-4,22/09/2011,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-5,2/11/2011,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-6,9/11/2011,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-7,19/11/2011,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-8,16/11/2012,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBB02,Fixed route search,Southern rufous scrub-bird New England_RSBBB02-9,7/02/2013,,,,30,,1,Bellbucca2,Unknown,6623547,460134,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-1,24/11/2010,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-10,12/02/2013,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-2,1/12/2010,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-3,8/12/2010,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-4,22/09/2011,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-5,2/11/2011,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-6,9/11/2011,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-7,4/09/2012,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-8,16/11/2012,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,1,Sample: count of seen individuals after playback,Continuous,
custodian,Southern Rufous Scrub-bird (New England),,None (data are raw data),RSBBH01,Fixed route search,Southern rufous scrub-bird New England_RSBBH01-9,7/02/2013,,,,30,,1,Boot Hill1,Unknown,6626635,463905,EPSG:28356,,Centre point of transect,355,u355a,Atrichornis rufescens ferrieri,,0,Sample: count of seen individuals after playback,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRRO,Fixed route search,Mainland Ground Parrot_GPRRO2013,5/09/2013,,17:20:00,18:16:00,96,,,Red Rock,Unknown,6682633,521455,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.11,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRRO,Fixed route search,Mainland Ground Parrot_GPRRO2014,20/09/2014,,17:15:00,18:30:00,115,,,Red Rock,Unknown,6682633,521455,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPRRO,Fixed route search,Mainland Ground Parrot_GPRRO2015,15/10/2015,,17:45:00,18:50:00,105,,,Red Rock,Unknown,6682633,521455,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPGHT,Fixed route search,Mainland Ground Parrot_GPGHT2013,20/09/2013,,17:30:00,18:26:00,96,,,Green Hills Trl,Unknown,6684847,521719,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.04,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPGHT,Fixed route search,Mainland Ground Parrot_GPGHT2014,19/09/2014,,17:15:00,18:30:00,115,,,Green Hills Trl,Unknown,6684847,521719,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPGHT,Fixed route search,Mainland Ground Parrot_GPGHT2015,31/08/2015,,17:00:00,18:18:00,118,,,Green Hills Trl,Unknown,6684847,521719,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPSCK,Fixed route search,Mainland Ground Parrot_GPSCK2013,15/10/2013,,17:45:00,18:45:00,100,,,Station Creek,Unknown,6688555,523535,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,1.15,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPSCK,Fixed route search,Mainland Ground Parrot_GPSCK2014,16/10/2014,,17:15:00,18:45:00,130,,,Station Creek,Unknown,6688555,523535,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.44,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPSCK,Fixed route search,Mainland Ground Parrot_GPSCK2015,17/11/2015,,16:45:00,19:11:00,266,,,Station Creek,Unknown,6688555,523535,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.39,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPWOR,Fixed route search,Mainland Ground Parrot_GPWOR2013,24/09/2013,,17:25:00,18:34:00,109,,,Wooli Rd,Unknown,6700994,524237,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.3,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPWOR,Fixed route search,Mainland Ground Parrot_GPWOR2014,28/09/2014,,17:00:00,18:39:00,139,,,Wooli Rd,Unknown,6700994,524237,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.3,Proxy: recorded calls,Continuous,
custodian,Mainland Ground Parrot (NSW),,None (data are raw data),GPWOR,Fixed route search,Mainland Ground Parrot_GPWOR2015,28/08/2015,,16:50:00,18:21:00,171,,,Wooli Rd,Unknown,6700994,524237,EPSG:28356,300,,311,u311c,Pezoporus wallicus wallicus,,0.27,Proxy: recorded calls,Continuous,
